-1.8454192,-0.06864087,-11.688838,-0.50898796,4.3433394,5.8484797,0.8484652,-0.35133213,-3.5424266,-5.1707416,5.379798,6.909981,-3.8887243,-2.5192437,-6.5713587,3.6178386,-3.5850112,3.397831,-0.173633,-4.274571,-1.0459042,4.70972,1.4154129,0.34425026,-4.058039
1.859143,1.8755556,-4.466477,1.0050122,-0.4114756,-3.9172466,3.474002,-3.3152475,1.0028168,-6.8604145,5.467184,-8.462545,-0.6086922,-7.229481,-4.9057226,5.4184284,-9.000119,-0.36685595,6.5598645,-7.8990083,3.7231927,-0.8732175,7.354795,-3.4256265,-0.62553686
0.5986327,-4.2877016,1.0316092,5.855151,1.9321618,3.2661538,1.0509915,-1.9613179,3.719548,0.77027416,-0.6720448,-7.365055,-1.0589042,5.3400207,-3.0587807,-0.046367552,-1.313549,-0.06661142,5.964933,-3.980953,2.767702,0.3306674,3.2657962,-1.556998,-0.8471786
-2.3957734,-3.1632063,-2.0361602,0.48042765,1.9824255,1.2947903,-1.8254278,-2.1876054,1.4312222,0.9248468,2.309942,-2.43463,-0.084713496,0.9009589,1.5709668,0.32559022,0.32129356,0.37554762,2.954642,-2.1051657,-2.3364627,0.3554051,1.0086339,2.9795275,-2.3475
6.323523,-2.917687,-5.7677917,2.3666508,-5.09041,5.074477,0.8547824,2.8419607,-1.9674734,3.7226355,5.665402,-3.9931626,-4.911429,1.8575939,-5.107959,0.19463575,-2.734572,-0.43796423,-2.8185968,-2.7208478,-3.4380739,-0.23919679,0.5223724,-4.949094,2.6980255
-9.108062,-0.56162596,-4.2624516,-2.852662,5.200151,5.489575,3.9381557,-4.399465,1.4595613,-3.5246525,0.6183778,-3.943946,-3.2237034,7.2010775,7.4103127,1.1133177,2.614351,0.8461345,-1.7656336,-3.7809854,0.2538673,-2.2342486,1.5552348,2.0957916,-2.6330097
2.0803049,1.6976691,-5.1016107,-3.2491364,3.1996615,9.863152,3.8257816,1.1183748,0.2805173,-0.88682884,6.8408465,1.589266,-7.95521,-0.065877564,-5.8865643,-0.45520228,-4.4272265,3.3768935,-7.2197247,6.43215,-1.2104734,0.2271009,5.1240363,-4.2376385,1.4047512
-7.6354527,1.0405859,-5.771984,-2.0917463,7.677763,2.2878609,4.671988,-3.3657918,-0.40704265,-7.9238625,1.2176025,-6.115893,1.7350545,5.721404,-1.6181364,3.2512755,-2.7613277,1.2406417,3.6342142,-4.4507365,2.0419028,-0.29893622,-1.705763,0.91358215,-4.664804
-2.699655,-2.8872483,1.2855802,-1.2232093,2.1333065,-2.945838,-3.1308112,-1.835364,-1.0238158,-3.0879424,5.1219482,-2.093808,0.86629146,1.4884764,0.75274223,1.5960246,-0.60586894,1.5605549,1.3457967,0.5682188,0.5852245,-2.8438814,2.7523265,2.0569541,-2.371156
0.023092642,-0.87017226,0.0044102618,0.1307837,-0.15552793,-0.192197,0.099660285,-0.18434395,-0.5451155,-0.00048566482,0.82533157,-0.50731885,0.2058668,0.52102286,-0.31320643,0.15450831,-0.4149283,0.07610794,0.39068183,-0.028594093,-0.49191946,-0.46149856,0.50216645,0.30043462,-0.13982654
1.9863151,-2.2996957,0.056118384,-4.261041,-3.4081953,-5.0838823,0.47894284,0.5275482,-1.7343267,-0.5015025,9.139087,-5.62536,-0.30002007,0.30464545,-3.3695087,4.232423,-3.1269436,-1.9113181,2.3610759,2.0681093,-1.1147492,-3.9520714,1.551611,-0.7138588,-0.6061922
-0.23215763,-1.5314269,-0.6726112,-0.08490284,0.43650225,-0.46553096,0.01077782,-0.9130562,-0.7504048,-0.6500446,2.1765764,-1.1033249,-0.60893923,1.2466917,-0.07288099,0.7107893,-1.0243583,0.23831965,0.5251588,-0.3197058,0.17721857,-0.067710586,1.3516123,0.4773262,-0.4602659
-0.048594408,-2.2076848,-0.19484346,0.2524543,0.60391724,0.0036595033,-0.7306959,-1.0107079,-0.6518302,-0.055821273,1.820352,-1.2615837,-0.27256373,0.958137,-0.02819919,0.43486604,-1.8936905,0.24063337,0.009952156,-0.49751127,-0.36358094,-0.4674462,1.3449855,1.7308712,-1.1674042
-0.636938,-1.5315253,2.1687193,1.6834089,-0.7280287,-0.9794287,0.62260914,-1.8666949,0.23238242,3.8024485,0.46783853,-3.3848228,-0.93186754,3.1406703,-2.3355458,1.3529948,-1.4870946,0.18031828,3.8485043,-0.28901434,-0.99763095,0.6724458,3.2712169,2.3528244,-2.239137
-4.121578,3.3034594,-8.5457,1.3792062,4.164827,3.6796377,6.0861635,-0.46862757,0.8506261,-7.5138135,3.5163171,-4.973473,1.1806602,-0.84294987,-4.095106,2.9088483,-6.7172737,1.686951,0.92735493,-4.189574,2.1973248,-0.640609,3.430657,-1.6511556,-2.5093532
-2.13134,-0.960636,-4.330433,-5.1390805,4.7488194,0.1404005,1.7800804,-1.8117518,-5.24125,-7.151194,8.254068,2.0677693,-0.5313296,-1.8609382,-4.915082,6.5460653,-6.405857,1.8550344,1.2027165,-0.77693194,3.478228,-1.8822814,1.5121933,-0.15044902,-1.5317291
-0.11857287,-1.4522011,-0.389075,0.60171676,0.38019755,0.6524299,-0.081684574,-0.6654258,-0.5774092,-0.37864828,0.82931584,-1.1160748,-0.49612856,1.0150604,-0.74760073,0.56908727,-1.2704366,0.6957873,0.87728244,-0.80563605,0.3204131,-0.36822087,1.0240836,1.1823264,-0.6997579
0.13551171,-3.0817788,0.28164428,-0.60833955,0.1534697,-0.018909873,-0.49377534,-0.9574965,-1.4379523,-0.96877533,3.3081996,-0.61439294,-0.68680185,1.604181,-0.9332487,0.013559839,-0.61332643,1.0236602,-0.08620861,-0.24377957,0.6803067,-1.1462584,2.3604295,0.20126325,-0.48502222
2.7041724,-5.6028914,-6.35142,0.6688248,-0.38109258,4.8834143,2.5159047,-0.35071954,-3.7323654,0.4319092,0.68045014,0.43996763,-5.2955427,2.8708885,-4.122164,2.3035128,-0.5835929,1.1385473,-0.84164286,-8.201042,-3.8272333,0.82563776,-2.4186213,-3.3129947,4.163756
-1.5066271,-1.1846794,-1.4114796,-1.021786,1.397497,1.8007928,1.0515114,-0.19917062,-0.7013025,-3.3839083,4.323299,-0.8666892,0.93236345,1.2420746,-0.8206988,1.5033708,-1.2365284,0.9388797,-0.018677395,0.7549484,1.438686,-3.5925171,2.419739,0.49359894,-1.6000149
-1.1638489,-3.5326927,-8.134452,0.9899551,2.362594,1.3300295,0.8563824,0.5590361,-2.8377714,-6.7620687,3.4129457,-1.6191902,1.156721,0.55718297,-8.950542,2.3757968,-5.8769274,3.1236122,4.426923,-5.787971,0.20149115,1.8407369,-2.3117769,-0.22775707,-2.3492455
1.7160264,-2.7258162,-1.591124,2.240157,0.823809,0.76452994,0.9490372,0.061021708,0.4266903,-2.2401786,0.6951871,-1.8794694,-0.24188167,0.8564348,-3.2391202,0.69855386,-1.8188362,1.1622514,2.2258837,-2.4237275,-0.95772886,0.21587825,1.7413338,-0.44249415,-0.5660633
-6.099377,-2.7144349,-6.4540634,0.55556464,9.562196,-0.38134763,0.30247265,-3.143736,-0.7012216,-7.5665383,1.6158493,-0.16408454,2.1479135,2.8608198,-2.6301417,2.0824132,-1.6823294,6.9907427,3.459094,-7.4440737,-0.2735371,1.7767994,-2.5348132,4.0152206,-2.298642
-0.008675655,-0.0030498179,-0.09300741,0.0036877252,0.026370687,0.08904782,0.086919986,-0.10900367,0.027563376,0.04300131,0.174805,-0.027773285,-0.06496858,0.05137063,-0.058452513,0.024316264,0.027999,0.13825914,0.045524362,-0.0275335,-0.0004920787,-0.04451357,0.031917,0.03867304,-0.06801755
-0.14136216,-1.986128,-1.2611785,0.4066931,0.18737268,-0.5532396,-0.7707385,-1.8298223,-0.53339195,-2.1255925,0.94415796,-3.2745132,0.19734006,1.648349,-2.1113799,1.0341151,-1.9913131,-0.28381315,1.889382,-2.2426803,0.703641,-0.7578586,0.8785912,-0.31530392,-1.7107898
0.22262368,-2.1944818,-0.967981,0.093371205,2.608565,-3.0091317,-5.5246143,-2.7562525,6.950285,5.9564724,6.5095544,-1.9301991,0.3125687,-0.026545145,-1.2579529,2.5184047,-2.272846,2.7029169,8.984551,2.2814856,-5.879644,2.7998142,5.0040984,7.9816775,-6.441026
0.052351538,-0.06677651,0.046666082,0.13103049,-0.03042738,0.027891766,-0.16098256,0.15167661,-0.06919067,-0.060379088,-0.053382833,-0.031937655,0.033521228,0.04728337,0.012567303,-0.01695167,-0.039256968,-0.024417302,-0.037225787,0.09023793,-0.10038222,-0.044916295,-0.010437872,0.105474606,-0.03092238
-0.7218701,-4.308074,1.0561098,-0.38132802,-0.54344875,-4.733518,-3.6598778,-2.349219,1.2263719,-4.667678,5.51792,-2.5613542,1.370433,1.7042463,-0.22806972,3.378522,-1.0244435,1.9167198,6.2850175,-0.8323838,0.35962594,-2.001089,1.5984594,1.1659577,-3.1012645
-11.693882,-0.7381612,-5.9063544,-0.1323323,5.197211,5.034852,0.9483969,-7.0877056,2.2463765,-7.468805,0.29413262,-3.9695294,-0.44648707,10.560274,6.132315,1.9065186,2.103261,1.5993679,1.3438063,-4.7910385,0.44242212,-0.7603587,-1.3296028,2.1002538,-1.688616
5.4799924,-2.0143707,3.2258437,-6.551359,-1.5830226,-1.1593318,-1.1567262,-1.3401109,-2.1061156,0.77278215,11.003633,-5.2403526,-3.6314988,5.3214817,-0.8082749,1.2496591,-2.243741,-0.7122995,-1.662335,5.2362,-1.9239886,-8.4394245,5.268195,-5.5650735,-0.31507045
0.40057442,-3.0870543,-3.6587458,1.8759179,0.99060744,-0.24667542,-1.423764,-1.8148279,0.6440564,-0.3233053,1.4011506,-3.7657003,-2.4251554,-0.79669386,-0.7571138,1.4216518,-1.7645884,-0.124107905,1.9840816,-3.9891922,-1.4667734,1.3964188,-1.6881537,1.3552366,-0.3789691
-1.3501922,-3.254745,-5.2684073,0.15696369,2.1067598,1.7125342,-1.1056479,-3.072706,-1.7726322,-0.98092574,1.3013294,-3.1938426,-1.2198615,-0.1058506,-0.7433009,1.8594943,-1.7356308,2.2097976,1.5450913,-4.748336,-2.7461185,1.2768142,-3.1216075,2.2559168,-1.3117999
3.047582,-3.2455502,-6.5760493,1.2048163,-6.090275,6.003385,0.47327036,1.5589448,-2.5459888,3.7678041,3.382373,-1.577179,-2.5934093,5.340291,-2.6706254,0.9138412,0.2214571,0.47914213,-2.2211761,-5.5595074,-4.447476,1.7663616,0.113016576,0.79487467,0.958043
0.110032745,-0.98534983,-1.4346558,1.9083564,1.754257,1.5193269,0.4623423,-1.1347568,0.6182497,2.243893,0.27218863,-4.3139677,-1.4817201,1.546251,-1.6733993,1.6373721,-3.0764608,-1.2605408,4.2703357,-1.8874471,0.42215353,-0.27684832,3.5130932,1.0154786,-1.6552374
1.5568402,-2.9195585,-0.106561005,-1.6908414,-1.76362,-1.3910186,-1.5149828,-1.9297029,1.0314343,2.8566337,4.436083,-1.0406345,-2.7486522,3.1239905,-0.711578,-0.30365783,-1.4510499,0.19288458,-1.1550949,1.9126878,-3.4056778,-1.3624166,1.4096562,-0.93207234,-1.3091242
-2.0646572,-1.5370283,-2.8962271,-4.195714,3.271626,0.094247885,3.09697,-0.9076893,-0.81934565,-3.2829335,3.7694376,1.6677308,-1.1563964,-0.08787241,-0.02628923,4.0189004,-1.4922912,3.8784986,-1.8514339,0.36796927,-0.31796756,1.6962224,1.5388365,2.7156396,-3.9843593
-0.1865874,-3.1599576,-5.8639293,6.7720437,-1.3627894,0.42856687,1.9350474,-3.799428,13.982606,-4.2894063,-0.6654507,-13.578895,-3.5394304,6.0232034,3.457797,-2.4488463,-1.979951,4.6098375,1.9615664,-10.643844,0.6462151,0.8921217,2.8601115,-6.817096,1.4922988
5.059797,-6.0318804,-3.4102364,3.3036785,-6.081269,3.6190212,-0.56601983,4.152137,-0.2953713,2.3226404,5.0290203,-5.295144,-5.909331,2.7244906,-4.1976237,-1.2319024,-1.0992463,-0.08378576,-1.6766238,-0.7450595,-1.770675,-0.057995964,0.22516716,-4.420968,4.2763424
6.627317,-8.513007,-2.1907618,6.2371316,0.35573736,0.5915859,5.3949194,2.2602587,3.7706306,-3.196145,2.1266134,-4.750438,-4.15437,-0.77051187,-7.4130716,1.1911999,-2.7801788,2.7718,6.096164,-8.865593,-3.0734117,2.9838734,0.41375244,-5.0275636,3.7139041
-2.6228464,-2.6930337,0.0940799,-3.6122673,5.868896,1.1186497,0.6748385,-0.6767781,-3.8480422,-4.6108975,5.3877,-1.3394188,-0.55949694,-0.034567583,-2.2834802,1.895526,-3.0976286,1.811604,-0.59081805,-0.69989157,0.9457749,-3.1265688,2.0887866,0.8310867,0.24571155
0.020452369,-0.06581568,0.035179466,-0.03188553,0.03308184,-0.0077828434,0.003468431,-0.0050870087,-0.029801685,-0.009116946,0.06906049,-0.011698538,0.0023640725,-0.010951352,0.017734071,-0.019785995,-0.06337266,-0.008546038,0.033759143,-0.019119058,-0.022107886,0.030135741,0.05813761,0.05063132,-0.0043073636
0.118600495,-0.07371789,0.005291798,0.019093031,-0.009702898,0.086315595,-0.05694389,0.09647535,-0.090764165,-0.021281717,-0.12080371,-0.07554451,-0.02456358,0.054856285,0.0248728,0.043385834,-0.020357575,-0.05656258,-0.06019982,0.019347629,-0.11517095,-0.07422919,-0.11850152,0.07706396,0.033255827
-0.4276023,-4.855536,-3.400195,6.525273,-0.75111365,0.10896023,-0.4204741,-1.7317022,3.662065,-2.3391085,0.40297928,-7.441823,-1.834959,0.9124231,-0.9227216,-1.395018,-1.7554594,3.8734396,3.8743913,-6.7895365,0.3214284,1.1655226,-0.5176785,0.09117455,1.6034884
-1.2240388,1.8431169,0.107887864,3.9068174,1.8436188,-1.166601,3.4275908,-6.261066,3.5306225,2.1057396,2.2292194,-8.147571,1.8727341,-1.9201578,-5.372831,7.0112433,-5.550133,0.96345633,8.261704,-4.4465876,-0.11108385,1.2830878,6.1881995,2.758487,-6.2041674
0.16628398,-3.2802882,-0.84095675,8.69815,0.19525841,0.8044196,0.2561542,-2.7070508,7.732342,1.0709873,-0.7259425,-9.366063,-2.1526778,2.6482415,1.0221336,-1.5980036,-3.0525525,3.6755977,7.7787814,-6.584921,3.3954957,0.16027126,4.8636184,1.5914519,-0.97853655
0.14358738,2.6604564,-5.7781515,-0.8857156,-1.0146402,6.6619077,5.87249,-0.3246206,3.3485944,3.1836572,5.7072144,-4.5755944,-2.773238,-3.448624,-5.01602,4.5284057,-7.046598,-0.7553287,0.14655398,3.6734107,-1.5319716,1.7447538,5.341987,3.477937,-3.9023368
-0.036105193,-0.84251904,-1.3500192,0.07978881,0.729985,1.2924588,0.84165204,-1.0113308,-0.04097426,-0.14124973,1.4669745,-1.1236843,-1.256419,0.20332673,-0.59596384,1.181053,-1.9058363,0.31576863,-0.3040077,0.65427345,-0.31918126,0.60208416,1.9418693,0.5373575,-0.595327
0.092676684,-0.6816229,-3.88427,0.05263325,-0.33745444,2.4672828,1.2423791,0.24804878,0.89045507,1.5165294,2.5214846,-3.1702168,-1.9122899,0.19457945,-2.4244967,0.84751374,-3.617012,0.038414635,-0.49400878,1.0075526,-1.7625916,0.47785926,2.3476353,2.178463,-1.4046508
-0.5048737,-0.03976903,-1.8382887,-1.8150066,-0.4612017,2.2819622,2.895168,-1.1755934,2.7379146,1.03855,3.605996,-1.4308788,-2.526068,-1.4964106,-0.8713916,0.9727387,-3.6513126,0.4360784,-0.70814264,0.97508234,-0.1966269,-0.11099729,2.2748518,1.1763898,-1.1059438
-1.0299348,-3.224483,-0.07843245,-2.5066497,1.038053,-0.8400779,-2.240841,-0.21936733,-2.1867223,-1.4222742,5.017694,-1.8904595,-0.6832778,1.9473943,0.62037176,0.9005212,-1.0418715,0.5079005,-0.5233715,0.010078551,0.51732504,-1.2380122,1.574448,2.0485907,-1.1597099
0.641124,-3.318308,-2.0499024,3.298343,-1.6541879,-2.3297708,-1.5669582,-0.6226028,5.7501273,-4.217347,4.931356,-1.8580644,1.6252701,-2.466495,-2.7673626,0.8889975,-4.0620427,3.9356792,4.8347044,2.383006,-1.5392842,-2.0774176,7.9853,-0.31127188,-3.1668568
-2.8152623,-3.356006,-1.8400143,-0.363564,2.289368,0.6713258,-3.12149,-5.137397,2.5826938,1.9534491,-0.6854314,-2.6170337,-0.7895484,2.9302444,1.2027596,0.71256936,1.4090382,2.0291612,4.30981,-2.8377562,-3.8147454,1.6430813,1.2496073,3.5660691,-2.934658
-0.19190069,-2.9534361,-2.399491,9.172579,2.8952103,1.4919316,2.507436,-1.9390434,4.454931,3.1649928,0.55960107,-5.6818643,-1.1718761,1.480493,1.6235479,0.014774198,-3.068408,3.4360492,6.488831,-3.5757003,4.9525723,-0.72194123,4.822057,5.2446656,-2.4669433
4.223886,-10.006868,2.9189596,8.972699,2.2682664,1.983496,-1.3536532,-0.46247813,3.1409993,-0.114260994,1.5685812,-3.578596,-3.145033,2.2606947,-1.1377459,-0.8308593,4.9757504,5.8150797,4.6401486,-5.7405214,-2.3776486,1.0798732,0.5394283,1.1674315,2.9186606
2.1596925,-2.6422834,-1.9375589,1.6791512,-0.8013409,-0.03815806,-0.05622244,-0.42255318,0.24284568,-0.26961052,3.3985076,-0.678792,-0.7993894,-0.4044195,-2.9296873,0.67794245,-2.4741213,2.277332,0.8384789,-0.3474228,-2.0607946,-0.13060895,1.9029394,0.5242967,-1.1942683
-0.021053981,-0.31648397,-0.29379526,-0.031524856,0.139536,0.08339368,0.20212075,-0.21725214,-0.069827564,-0.088583805,0.51225203,-0.21052003,-0.25704873,0.12632394,-0.115788974,0.18415432,-0.11130501,0.10809021,0.014334403,-0.044245202,-0.063606314,0.06047869,0.23672722,0.061079677,-0.22565971
-2.4708066,-2.3459177,8.542796,-0.11982602,-0.44130278,1.2928972,2.947455,-6.3978753,5.6161914,-0.5029972,2.6914158,-2.973846,-1.0775849,3.7904022,-0.5776777,-1.4976023,-1.7990865,6.94063,-1.8656585,6.343308,0.56275064,-3.2635367,5.2930236,3.667556,-2.439734
-0.8899265,-0.943213,10.817742,-2.5300868,2.402214,0.6830536,4.187642,-7.8361382,5.752462,1.0471852,3.6267924,-3.9413795,-1.3960215,6.0752707,-1.1723176,0.87291676,-2.332868,6.8417573,1.8983676,7.0961185,1.8337623,-2.9449008,6.9518104,3.075697,-4.0878263
1.8171811,-3.4742029,4.1321898,1.2824281,-3.2994998,1.2984244,0.50930476,-2.2862303,0.7747002,1.7503965,1.7673155,-1.1886206,-4.880245,-1.3833787,-0.5818059,0.6330029,-2.9878967,5.091592,2.2307014,3.1161242,-0.41659915,-2.461606,3.007331,1.2733226,-1.0798643
-1.3422912,-0.48947483,-3.300422,-1.1592101,2.8951573,0.94442827,1.8612809,-0.44078967,-2.319534,-4.446864,2.6007204,-1.0903372,-0.24326865,-1.553671,-2.2492857,2.8471818,-2.2482169,1.9683547,0.4344256,0.41964048,0.7455085,-1.4360386,2.9118116,1.5839958,-2.2637885
0.8792625,-2.605064,1.4981438,10.13421,9.927317,0.060869567,1.2648188,-4.4184537,6.1952634,2.623913,0.067339286,-10.840423,-4.561741,7.475694,0.61307853,-0.07651243,0.4119353,5.0435863,10.093548,-9.993005,9.724555,3.4675725,6.861651,2.575475,0.8290316
-4.3185825,-3.4146018,-5.670013,-0.38664463,5.7126713,0.50848216,-5.4035354,-3.992749,3.2514875,3.459973,3.2601864,-4.686947,-2.6868904,0.13613304,2.6107512,2.8723786,1.0534052,1.9656091,6.057862,-4.8085403,-5.9929585,2.7132742,-2.4115822,7.8814273,-3.983642
-1.5878756,-1.2389258,1.1753926,3.1125653,3.0067441,1.1107762,1.150244,-5.1000566,0.8415781,2.8022664,-0.8913913,-4.1536345,-1.8167391,3.218376,0.06801201,2.5660074,-1.9369558,2.138203,3.7588348,-2.757014,2.9082606,0.79435754,3.4754686,2.9202383,-1.2260153
-4.698516,-2.2708888,-4.3273273,6.700543,-1.365393,0.27941737,1.2911493,-4.8720765,4.391426,-6.7112384,-0.17987292,-5.995979,1.9603894,5.2311163,1.1724873,-0.98848224,-3.5185843,6.8209305,-0.21329492,-10.896006,1.4442354,-0.54422665,2.1605022,-1.9744968,-0.7850541
-0.3896757,-1.209088,-1.1238385,0.43984088,1.203831,0.90515345,0.9693717,-1.0429107,0.17084262,0.0449379,2.450069,-2.0680282,-0.89170986,0.38479623,0.009904652,0.74234134,-1.2734013,0.3698785,0.36176756,-0.10314883,0.23292202,0.26283842,1.642117,1.304253,-1.2511535
0.01011407,0.0035595994,-0.006254839,0.0026224982,0.004764458,0.009912545,0.0024523225,-0.017684463,0.010102484,0.0093283,0.01197291,-0.0054096277,0.0052222973,-0.013281159,0.00022423065,-0.018929685,0.002525428,0.017668318,0.00046449012,-0.012340257,0.009019398,-0.0065777656,0.010845242,0.019689068,0.010883365
-2.8400395,-0.15298705,-4.859207,1.20763,5.130531,1.908654,0.33765817,-1.5890737,0.64488006,-1.5840971,3.4220202,-3.6686459,0.9865018,-1.4217366,-2.3490906,2.5653596,-2.8599262,-1.1199065,6.517064,0.35847497,0.21852545,0.1228488,3.1964886,5.343,-4.399173
-0.0053708027,-0.35569844,-0.19907674,0.10210977,0.11983634,0.110603325,0.032725766,-0.24128984,-0.016817462,-0.09196851,0.2690925,-0.16837084,-0.06910231,0.06643501,-0.060576126,-0.008757517,-0.17543712,0.1538401,-0.003521769,-0.13849601,-0.012121148,-0.1065509,0.22132163,0.08706798,0.058807276
-0.49296468,-3.7238462,-3.0275645,2.3044817,0.42957705,1.5066763,-1.1187586,-1.6838795,6.0704107,-1.8498608,1.7124519,-8.168564,-2.8874483,4.0530915,2.8278887,-1.7463592,0.05424587,0.566773,0.31862065,-3.552718,1.4775532,-1.5096966,1.1784874,-2.5606458,2.3388076
0.492591,-2.4772463,-3.1261683,-0.4541321,1.0807954,1.5448114,-0.61918265,-0.63174284,5.1627173,-0.42635915,0.25642243,-8.254988,-4.6356387,2.913236,1.4321123,-1.5006806,-0.78414077,0.57163024,0.5650736,-3.609532,-0.12770475,-0.6223504,2.0443661,-2.735855,1.2384123
-0.1008401,-5.476851,-0.011457261,5.579896,-0.6176236,1.1516837,-1.3424104,-0.5136589,5.237888,-0.4087343,0.27054197,-3.790182,-1.373035,4.1083655,0.6050844,-0.71317303,2.142592,1.7927787,3.1463199,-3.779036,-3.0752008,-0.70021945,3.0917275,-0.1316786,-1.054885
-1.300467,-1.9089869,-1.6366093,-1.1435682,0.6937352,0.0797019,-1.12534,-0.434869,-0.9373693,-2.1554494,3.0801766,-1.161302,-0.6870997,0.19259945,-0.61540776,0.51776356,-1.3477451,0.91677195,0.5441396,-0.38860103,0.26972383,-0.8330693,2.1056018,0.39527673,-1.2642474
1.2511795,-5.3129215,-4.5986557,-0.10955878,3.3552017,3.324734,2.4870572,1.3504726,-4.027681,-1.6337215,1.4653646,-4.2525253,-2.7368455,2.4505248,-3.6898708,0.15799835,-2.1326306,1.0079532,0.29476413,-6.3249497,-2.3430796,-0.9206568,-3.9531379,-1.7439921,1.7364293
